stock_code,description,revenue,sold_units,orders,return_value,return_units,cancelled_orders,return_unit_rate
23400,SHELF WITH 4 HOOKS HOME SWEET HOME,2409.34,461,107,12.5,2.0,1.0,0.004319654427645789
22167,OVAL WALL MIRROR DIAMANTE,2401.0699999999997,237,156,49.75,5.0,3.0,0.02066115702479339
20978,36 PENCILS TUBE SKULLS,2400.05,1799,263,20.0,16.0,1.0,0.008815426997245178
84796B,BLUE SAVANNAH PICNIC HAMPER FOR 2,2393.5899999999997,256,124,0.0,0.0,0.0,0.0
84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,2389.52,558,210,8.5,2.0,2.0,0.0035714285714285713
11001,ASSTD DESIGN RACING CAR PEN,2389.44,1615,113,237.04999999999998,185.0,5.0,0.10277777777777777
22440,BALLOON WATER BOMB PACK OF 35,2385.12,6034,154,4.2,10.0,1.0,0.0016545334215751159
23048,SET OF 10 LANTERNS FAIRY LIGHT STAR,2384.9700000000003,581,99,136.95000000000002,33.0,5.0,0.05374592833876222
20983,12 PENCILS TALL TUBE RED RETROSPOT,2382.46,2746,268,5.95,7.0,3.0,0.0025426807119505995
22282,12 EGG HOUSE PAINTED WOOD,2378.52,149,99,12.75,1.0,1.0,0.006666666666666667
23498,CLASSIC BICYCLE CLIPS,2378.4799999999996,1644,99,0.0,0.0,0.0,0.0
21811,HANGING HEART WITH BELL,2376.0499999999997,4620,219,18.72,48.0,1.0,0.010282776349614395
22851,SET 20 NAPKINS FAIRY CAKES DESIGN,2375.44,2749,350,11.049999999999999,13.0,2.0,0.004706734250543085
84997d,CHILDRENS CUTLERY POLKADOT PINK,2372.33,285,65,0.0,0.0,0.0,0.0
23535,BICYCLE SAFTEY WALL ART,2371.94,458,39,5.95,1.0,1.0,0.002178649237472767
23396,LE JARDIN BOTANIQUE CUSHION COVER,2371.25,566,166,15.0,4.0,1.0,0.007017543859649123
37500,TEA TIME TEAPOT IN GIFT BOX,2360.68,380,113,24.849999999999998,3.0,3.0,0.007832898172323759
22070,SMALL RED RETROSPOT MUG IN BOX,2358.15,949,116,336.54,296.0,5.0,0.23775100401606425
21495,SKULLS AND CROSSBONES WRAP,2356.0,5800,165,10.5,25.0,1.0,0.004291845493562232
23401,RUSTIC MIRROR WITH LACE HEART,2354.87,459,83,18.75,3.0,3.0,0.006493506493506494
23412,HEART MIRROR ANTIQUE WHITE,2354.8,358,76,15.0,2.0,1.0,0.005555555555555556
22548,HEADS AND TAILS SPORTING FUN,2351.44,1977,209,0.0,0.0,0.0,0.0
22425,ENAMEL COLANDER CREAM,2346.1200000000003,460,166,29.700000000000003,6.0,3.0,0.012875536480686695
23437,50'S CHRISTMAS GIFT BAG LARGE,2343.63,1915,129,2.5,2.0,1.0,0.0010432968179447052
21700,BIG DOUGHNUT FRIDGE MAGNETS,2334.94,1726,198,30.599999999999998,36.0,1.0,0.02043132803632236
20977,36 PENCILS TUBE WOODLAND,2331.14,1741,185,93.75,75.0,4.0,0.04129955947136564
16156S,WRAP PINK FAIRY CAKES,2331.0,5800,167,0.0,0.0,0.0,0.0
22829,SWEETHEART WIRE WALL TIDY,2315.33,229,109,87.9,10.0,2.0,0.04184100418410042
22736,RIBBON REEL MAKING SNOWMEN,2315.25,1233,223,21.45,13.0,2.0,0.01043338683788122
22483,RED GINGHAM TEDDY BEAR,2314.7400000000002,774,169,2.95,1.0,1.0,0.0012903225806451613
23371,SET 36 COLOUR PENCILS SPACEBOY,2313.53,1712,185,0.0,0.0,0.0,0.0
84950,ASSORTED COLOUR T-LIGHT HOLDER,2304.8300000000004,3631,120,6.1000000000000005,10.0,4.0,0.0027464982147761604
21982,PACK OF 12 SUKI TISSUES,2304.14,7612,359,0.39,1.0,1.0,0.00013135426244581636
22441,GROW YOUR OWN BASIL IN ENAMEL MUG,2301.31,1051,219,6.300000000000001,3.0,3.0,0.0028462998102466793
23330,DECORATIVE WICKER HEART MEDIUM,2299.47,1804,216,7.5,6.0,1.0,0.0033149171270718232
71459,HANGING JAM JAR T-LIGHT HOLDERS,2298.0499999999997,2813,92,105.88,129.0,11.0,0.04384772263766146
85175,CACTI T-LIGHT CANDLES,2292.34,5353,143,41.160000000000004,98.0,4.0,0.017978352595853973
22185,SLATE TILE NATURAL HANGING,2291.4399999999996,1510,162,0.0,0.0,0.0,0.0
84997b,CHILDRENS CUTLERY RETROSPOT RED,2287.37,273,55,0.0,0.0,0.0,0.0
23029,DRAWER KNOB CRACKLE GLAZE GREEN,2284.12,1340,154,46.199999999999996,28.0,8.0,0.02046783625730994
21813,GARLAND WITH STARS AND BELLS,2280.4700000000003,549,112,34.650000000000006,7.0,2.0,0.012589928057553957
21896,POTTING SHED TWINE,2279.09,983,110,9.75,5.0,3.0,0.005060728744939271
23197,SKETCHBOOK MAGNETIC SHOPPING LIST,2274.0,1456,246,36.25,25.0,7.0,0.01688048615800135
22914,BLUE COAT RACK PARIS FASHION,2266.1600000000003,468,154,24.75,5.0,4.0,0.010570824524312896
22983,CARD BILLBOARD FONT,2261.6,5302,443,68.75999999999999,181.0,3.0,0.0330111252963706
46000S,POLYESTER FILLER PAD 40x40cm,2256.2,1556,185,63.8,44.0,3.0,0.0275
21069,VINTAGE BILLBOARD TEA MUG,2251.77,1950,86,743.0600000000001,701.0,1.0,0.26442851754055074
22030,SWALLOWS GREETING CARD,2247.97,5551,274,0.0,0.0,0.0,0.0
23252,VINTAGE RED ENAMEL TRIM JUG,2246.61,599,136,123.75,33.0,7.0,0.05221518987341772
23093,SMALL PARISIENNE HEART PHOTO FRAME,2244.2200000000003,941,142,7.470000000000001,3.0,2.0,0.0031779661016949155
23079,TOADSTOOL BEDSIDE LIGHT,2243.35,253,106,125.3,14.0,7.0,0.052434456928838954
23326,HANGING MINI COLOURED BOTTLES,2237.71,3443,76,0.0,0.0,0.0,0.0
21989,PACK OF 20 SKULL PAPER NAPKINS,2235.65,2412,335,0.0,0.0,0.0,0.0
21471,STRAWBERRY RAFFIA FOOD COVER,2228.09,641,163,15.0,4.0,3.0,0.006201550387596899
22601,CHRISTMAS RETROSPOT ANGEL WOOD,2222.3799999999997,2482,200,3.4,4.0,3.0,0.0016090104585679806
23501,KEY RING BASEBALL BOOT UNION JACK,2220.37,1823,112,0.0,0.0,0.0,0.0
22478,BIRDHOUSE GARDEN MARKER,2218.12,1543,140,0.0,0.0,0.0,0.0
84997c,CHILDRENS CUTLERY POLKADOT BLUE,2216.2099999999996,265,56,0.0,0.0,0.0,0.0
37448,CERAMIC CAKE DESIGN SPOTTED MUG,2214.08,1456,187,67.05,45.0,12.0,0.029980013324450366
21794,CLASSIC FRENCH STYLE BASKET NATURAL,2213.42,522,106,11.850000000000001,3.0,2.0,0.005714285714285714
82494l,WOODEN FRAME ANTIQUE WHITE,2211.6,264,61,0.0,0.0,0.0,0.0
23403,LETTER HOLDER HOME SWEET HOME,2207.86,626,134,11.25,3.0,3.0,0.0047694753577106515
10135,COLOURING PENCILS BROWN TUBE,2207.39,2231,175,1.25,1.0,1.0,0.00044802867383512545
21042,RED RETROSPOT APRON,2205.4700000000003,335,131,34.4,6.0,5.0,0.017595307917888565
22574,HEART WOODEN CHRISTMAS DECORATION,2202.14,2336,222,138.24,192.0,1.0,0.0759493670886076
21900,"KEY FOB , SHED",2201.07,3234,372,3.25,5.0,2.0,0.0015436863229391787
23302,KNEELING MAT HOUSEWORK  DESIGN,2194.62,1544,230,54.239999999999995,36.0,5.0,0.02278481012658228
22571,ROCKING HORSE RED CHRISTMAS,2191.43,2441,254,80.17,109.0,3.0,0.04274509803921569
22763,KEY CABINET MA CAMPAGNE,2186.27,207,108,49.75,5.0,3.0,0.02358490566037736
23436,VINTAGE CHRISTMAS GIFT BAG LARGE,2182.39,1831,105,18.75,15.0,2.0,0.008125677139761646
85038,6 CHOCOLATE LOVE HEART T-LIGHTS,2179.6600000000003,1065,142,0.0,0.0,0.0,0.0
23445,ICE CREAM BUBBLES,2177.8399999999997,2688,101,16.599999999999998,20.0,1.0,0.007385524372230428
22357,KINGS CHOICE BISCUIT TIN,2175.04,468,180,76.5,18.0,8.0,0.037037037037037035
21878,PACK OF 6 SANDCASTLE FLAGS ASSORTED,2173.0499999999997,2524,224,11.049999999999999,13.0,2.0,0.005124162396531336
22377,BOTTLE BAG RETROSPOT,2171.53,1330,207,18.45,9.0,2.0,0.006721433905899925
22704,WRAP RED APPLES,2168.76,5278,174,21.0,50.0,2.0,0.009384384384384385
22121,NOEL WOODEN BLOCK LETTERS,2165.65,353,133,5.95,1.0,1.0,0.002824858757062147
21592,RETROSPOT CIGAR BOX MATCHES,2164.46,2162,216,0.0,0.0,0.0,0.0
22732,3D VINTAGE CHRISTMAS STICKERS,2162.75,1645,188,0.0,0.0,0.0,0.0
23031,DRAWER KNOB CRACKLE GLAZE PINK,2162.2,1284,153,33.0,20.0,9.0,0.015337423312883436
21249,WOODLAND  HEIGHT CHART STICKERS,2160.0,724,119,0.0,0.0,0.0,0.0
22107,PIZZA PLATE IN BOX,2158.06,594,179,76.25,21.0,4.0,0.03414634146341464
22920,HERB MARKER BASIL,2155.94,3427,242,841.0500000000001,1527.0,2.0,0.30823576907549455
82581,TOILET METAL SIGN,2155.8900000000003,3883,405,11.16,21.0,5.0,0.005379098360655738
22588,CARD HOLDER GINGHAM HEART,2149.31,687,175,411.87000000000006,195.0,3.0,0.22108843537414966
23028,DRAWER KNOB CRACKLE GLAZE BLUE,2148.5299999999997,1213,134,11.55,7.0,3.0,0.005737704918032787
23005,TRAVEL CARD WALLET I LOVE LONDON,2147.55,4783,241,0.42,1.0,1.0,0.00020903010033444816
22973,CHILDREN'S CIRCUS PARADE MUG,2145.91,1261,144,36.3,22.0,5.0,0.0171473109898675
23161,REGENCY CAKE FORK,2145.3,1715,98,15.0,12.0,1.0,0.006948465547191662
23232,WRAP VINTAGE LEAF DESIGN,2140.92,5326,134,21.42,51.0,3.0,0.009484842849172401
23213,STAR WREATH DECORATION WITH BELL,2139.67,1683,152,15.0,12.0,1.0,0.007079646017699115
40016,CHINESE DRAGON PAPER LANTERNS,2136.34,5556,97,0.0,0.0,0.0,0.0
21232,STRAWBERRY CERAMIC TRINKET POT,2133.7200000000003,1371,125,443.25,385.0,57.0,0.219248291571754
22509,SEWING BOX RETROSPOT DESIGN,2132.44,211,86,239.2,16.0,2.0,0.07048458149779736
22128,PARTY CONES CANDY ASSORTED,2127.53,1762,76,70.0,56.0,3.0,0.030803080308030802
37450,CERAMIC CAKE BOWL + HANGING CAKES,2126.3900000000003,717,134,96.2,36.0,12.0,0.04780876494023904
22891,TEA FOR ONE POLKADOT,2125.18,424,168,127.5,30.0,18.0,0.06607929515418502
84356,POMPOM CURTAIN,2124.15,424,82,0.0,0.0,0.0,0.0
22498,WOODEN REGATTA BUNTING,2121.9900000000002,334,150,0.0,0.0,0.0,0.0
21980,PACK OF 12 RED RETROSPOT TISSUES,2121.7599999999998,6687,297,38.28,132.0,3.0,0.01935767707875055
22156,HEART DECORATION WITH PEARLS,2114.83,2198,256,88.21,105.0,13.0,0.04559270516717325
21718,RED METAL BEACH SPADE,2114.64,1494,229,1.25,1.0,1.0,0.0006688963210702341
23046,PAPER LANTERN 9 POINT DELUXE STAR,2111.4900000000002,349,36,0.0,0.0,0.0,0.0
20751,FUNKY WASHING UP GLOVES ASSORTED,2108.7200000000003,1003,198,2.1,1.0,1.0,0.00099601593625498
23438,RED SPOT GIFT BAG LARGE,2107.42,1727,103,0.0,0.0,0.0,0.0
23233,WRAP POPPIES  DESIGN,2105.5,5175,158,10.5,25.0,1.0,0.004807692307692308
21506,"FANCY FONT BIRTHDAY CARD,",2101.0099999999998,4958,323,5.04,12.0,1.0,0.002414486921529175
22996,TRAVEL CARD WALLET VINTAGE TICKET,2099.97,4813,408,10.92,26.0,4.0,0.0053730109526761724
23152,IVORY SWEETHEART WIRE LETTER RACK,2095.65,558,159,26.25,7.0,3.0,0.012389380530973451
22733,3D TRADITIONAL CHRISTMAS STICKERS,2095.08,1583,197,0.0,0.0,0.0,0.0
23315,IVORY REFECTORY CLOCK,2094.24,213,86,97.80000000000001,12.0,1.0,0.05333333333333334
22059,CERAMIC STRAWBERRY DESIGN MUG,2094.24,1790,173,35.76,24.0,8.0,0.013230429988974642
23251,VINTAGE RED ENAMEL TRIM MUG,2092.0,1701,119,72.5,58.0,5.0,0.03297328027288232
22744,MAKE YOUR OWN MONSOON CARD KIT,2091.5400000000004,870,172,23.6,8.0,2.0,0.009111617312072893
21609,SET 12 LAVENDER  BOTANICAL T-LIGHTS,2089.64,764,76,0.0,0.0,0.0,0.0
22593,CHRISTMAS GINGHAM STAR,2087.3399999999997,2265,198,103.67999999999999,144.0,1.0,0.05977584059775841
22747,POPPY'S PLAYHOUSE BATHROOM,2087.15,957,227,12.600000000000001,6.0,1.0,0.006230529595015576
22055,MINI CAKE STAND  HANGING STRAWBERY,2086.49,1377,220,37.75,23.0,7.0,0.016428571428571428
23526,DOG LICENCE WALL ART,2081.64,408,29,95.2,16.0,2.0,0.03773584905660377
23360,SET 8 CANDLES VINTAGE DOILY,2079.85,1065,107,0.0,0.0,0.0,0.0
22863,SOAP DISH BROCANTE,2076.63,721,110,38.35000000000001,13.0,2.0,0.017711171662125342
23370,SET 36 COLOURING PENCILS DOILY,2076.6,1490,147,1.25,1.0,1.0,0.0006706908115358819
23536,VILLAGE SHOW WALL ART,2072.42,386,18,23.8,4.0,1.0,0.010256410256410256
22831,WHITE BROCANTE SOAP DISH,2070.9,706,121,0.0,0.0,0.0,0.0
22955,36 FOIL STAR CAKE CASES,2070.15,1048,134,0.0,0.0,0.0,0.0
23227,FILIGREE HEART BUTTERFLY WHITE,2070.06,1642,117,7.5,6.0,2.0,0.0036407766990291263
22935,BAKING MOULD ROSE MILK CHOCOLATE,2066.82,690,65,198.0,72.0,1.0,0.09448818897637795
23020,GLASS  SONGBIRD STORAGE JAR,2065.14,169,73,73.65,6.0,6.0,0.03428571428571429
23291,DOLLY GIRL CHILDRENS CUP,2060.28,1635,195,12.5,10.0,3.0,0.0060790273556231
23490,T-LIGHT HOLDER HANGING LOVE BIRD,2055.27,548,101,11.25,3.0,1.0,0.0054446460980036296
22101,MIRROR MOSAIC VOTIVE HOLDER,2053.17,1438,69,126.36,324.0,1.0,0.18388195232690124
47504K,ENGLISH ROSE GARDEN SECATEURS,2049.45,2019,212,9.48,12.0,1.0,0.005908419497784343
23500,KEY RING BASEBALL BOOT ASSORTED,2044.58,1631,98,0.0,0.0,0.0,0.0
21864,UNION JACK FLAG PASSPORT COVER,2043.79,829,184,42.0,20.0,1.0,0.023557126030624265
22414,DOORMAT NEIGHBOURHOOD WITCH,2038.39,279,95,16.2,2.0,2.0,0.0071174377224199285
22803,IVORY EMBROIDERED QUILT,2038.0900000000001,54,31,0.0,0.0,0.0,0.0
20674,GREEN POLKADOT BOWL,2032.48,1576,205,7.5,6.0,1.0,0.0037926675094816687
22080,RIBBON REEL POLKADOTS,2028.23,1221,155,16.5,10.0,1.0,0.008123476848090982
84880,WHITE WIRE EGG HOLDER,2027.74,314,76,55.1,9.0,2.0,0.02786377708978328
22788,BROCANTE COAT RACK,2025.96,220,60,56.8,6.0,4.0,0.02654867256637168
22115,METAL SIGN EMPIRE TEA,2020.91,1549,228,0.0,0.0,0.0,0.0
23268,SET OF 2 CERAMIC CHRISTMAS REINDEER,2019.59,1448,89,17.4,12.0,1.0,0.00821917808219178
51014A,"FEATHER PEN,HOT PINK",2018.78,3890,239,61.199999999999996,72.0,1.0,0.01817264008076729
22897,OVEN MITT APPLES DESIGN,2016.0,1352,211,60.9,42.0,5.0,0.03012912482065997
23543,KEEP CALM WALL ART,2015.97,269,20,0.0,0.0,0.0,0.0
22959,WRAP CHRISTMAS VILLAGE,2014.42,4901,142,126.0,300.0,3.0,0.05768121515093251
23289,DOLLY GIRL CHILDRENS BOWL,2013.7,1622,191,15.0,12.0,4.0,0.0073439412484700125
22859,EASTER TIN BUNNY BOUQUET,2012.9699999999998,1209,158,52.8,32.0,6.0,0.0257856567284448
21622,VINTAGE UNION JACK CUSHION COVER,2012.3400000000001,386,104,89.1,18.0,6.0,0.04455445544554455
23358,HOT STUFF HOT WATER BOTTLE,2012.13,595,89,125.94,38.0,2.0,0.06003159557661927
22364,GLASS JAR DIGESTIVE BISCUITS,2010.17,619,164,182.45,67.0,14.0,0.09766763848396501
22503,CABIN BAG VINTAGE PAISLEY,2010.12,99,34,461.84999999999997,19.0,3.0,0.16101694915254236
23274,STAR T-LIGHT HOLDER WILLIE WINKIE,2009.9499999999998,1183,119,4.949999999999999,3.0,3.0,0.002529510961214165
85049G,CHOCOLATE BOX RIBBONS,2007.94,1615,258,17.5,14.0,2.0,0.008594229588704727
23066,SMALL DECO JEWELLERY STAND,2005.81,243,79,8.25,1.0,1.0,0.004098360655737705
21591,COSY HOUR CIGAR BOX MATCHES,2001.1399999999999,1378,146,67.5,54.0,2.0,0.03770949720670391
22186,RED STAR CARD HOLDER,1997.48,848,149,132.14999999999998,53.0,4.0,0.058823529411764705
22928,YELLOW GIANT GARDEN THERMOMETER,1993.75,288,115,35.7,6.0,4.0,0.02040816326530612
23357,HOT WATER BOTTLE SEX BOMB,1993.6000000000001,453,102,0.0,0.0,0.0,0.0
72802B,OCEAN SCENT CANDLE IN JEWELLED BOX,1993.48,1028,82,662.24,454.0,6.0,0.30634278002699056
22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,1988.8899999999999,5170,338,81.6,96.0,1.0,0.018230155715913406
37446,MINI CAKE STAND WITH HANGING CAKES,1986.24,1361,183,88.85,69.0,12.0,0.04825174825174825
22932,BAKING MOULD TOFFEE CUP CHOCOLATE,1985.5800000000002,878,71,262.8,120.0,2.0,0.12024048096192384
22466,FAIRY TALE COTTAGE NIGHT LIGHT,1981.29,977,115,35.849999999999994,21.0,3.0,0.021042084168336674
22477,WATERING CAN GARDEN MARKER,1980.4,1374,127,1.25,1.0,1.0,0.0007272727272727272
15039,SANDALWOOD FAN,1979.4899999999998,2091,145,22.099999999999998,26.0,3.0,0.01228153046764289
21916,SET 12 RETRO WHITE CHALK STICKS,1973.9099999999999,4600,359,10.08,24.0,1.0,0.005190311418685121
22931,BAKING MOULD HEART WHITE CHOCOLATE,1968.4,815,129,0.0,0.0,0.0,0.0
20992,JAZZ HEARTS PURSE NOTEBOOK,1965.81,4451,277,0.0,0.0,0.0,0.0
23374,RED SPOT PAPER GIFT BAG,1962.83,2456,131,13.12,16.0,3.0,0.006472491909385114
22312,OFFICE MUG WARMER POLKADOT,1962.2900000000002,649,131,76.70000000000002,26.0,2.0,0.03851851851851852
84031A,CHARLIE+LOLA RED HOT WATER BOTTLE,1961.16,431,165,39.0,20.0,1.0,0.04434589800443459
23228,FILIGREE HEART BIRD WHITE,1960.0,1492,125,149.76,144.0,1.0,0.08801955990220049
23145,ZINC T-LIGHT HOLDER STAR LARGE,1956.6799999999998,2060,167,10.45,11.0,2.0,0.005311443746982134
85123a,WHITE HANGING HEART T-LIGHT HOLDER,1952.4799999999998,292,67,0.0,0.0,0.0,0.0
84596F,SMALL MARSHMALLOWS PINK BOWL,1952.0,3748,435,6.72,16.0,1.0,0.004250797024442083
22291,HANGING CHICK CREAM DECORATION,1946.62,1317,120,34.8,24.0,1.0,0.017897091722595078
22824,3 TIER SWEETHEART GARDEN SHELF,1938.2500000000002,55,43,35.95,1.0,1.0,0.017857142857142856
22412,METAL SIGN NEIGHBOURHOOD WITCH,1938.15,914,147,4.2,2.0,1.0,0.002183406113537118
22639,SET OF 4 NAPKIN CHARMS HEARTS,1937.7099999999998,806,148,0.0,0.0,0.0,0.0
23231,WRAP DOILEY DESIGN,1927.26,4703,164,0.0,0.0,0.0,0.0
21192,WHITE BELL HONEYCOMB PAPER,1924.9399999999998,1093,88,0.0,0.0,0.0,0.0
23094,LE GRAND TRAY CHIC SET,1924.92,152,79,25.0,2.0,2.0,0.012987012987012988
22199,FRYING PAN RED RETROSPOT,1923.59,467,166,34.0,8.0,2.0,0.016842105263157894
22183,CAKE STAND VICTORIAN FILIGREE MED,1916.01,322,129,8.95,2.0,2.0,0.006172839506172839
23155,KNICKERBOCKERGLORY MAGNET ASSORTED,1914.7299999999998,2233,135,129.71,169.0,14.0,0.07035803497085762
21112,SWISS ROLL TOWEL PINK  SPOTS,1913.6899999999998,706,39,0.0,0.0,0.0,0.0
20963,APPLE BATH SPONGE,1913.67,1338,229,0.0,0.0,0.0,0.0
23128,FELTCRAFT BOY JEAN-PAUL KIT,1909.51,371,127,34.650000000000006,7.0,2.0,0.018518518518518517
21534,DAIRY MAID LARGE MILK JUG,1908.88,376,155,64.35,13.0,8.0,0.033419023136246784
22594,CHRISTMAS GINGHAM TREE,1905.7699999999998,2006,196,0.85,1.0,1.0,0.0004982561036372695
84968F,SET OF 16 VINTAGE SKY BLUE CUTLERY,1905.6799999999998,177,65,0.0,0.0,0.0,0.0
23068,ALUMINIUM STAMPED HEART,1902.19,783,130,0.0,0.0,0.0,0.0
23491,VINTAGE JINGLE BELLS HEART,1897.76,228,78,8.25,1.0,1.0,0.004366812227074236
85061W,WHITE JEWELLED HEART DECORATION,1897.4499999999998,2164,162,5.95,7.0,2.0,0.0032243205895900505
23235,STORAGE TIN VINTAGE LEAF,1893.13,715,102,40.46,14.0,7.0,0.019204389574759947
16169E,WRAP 50'S  CHRISTMAS,1892.46,4563,149,52.5,125.0,2.0,0.02666382252559727
23434,3 RAFFIA RIBBONS 50'S CHRISTMAS,1892.07,2105,199,7.9,10.0,1.0,0.004728132387706856
21068,VINTAGE BILLBOARD LOVE/HATE MUG,1890.33,1638,198,45.660000000000004,42.0,3.0,0.025
23075,PARLOUR CERAMIC WALL HOOK,1889.7500000000002,455,75,141.10000000000002,34.0,6.0,0.06952965235173825
23394,POSTE FRANCE CUSHION COVER,1888.9,438,150,0.0,0.0,0.0,0.0
35004C,SET OF 3 COLOURED  FLYING DUCKS,1888.1000000000001,394,39,170.6,36.0,8.0,0.08372093023255814
22602,RETROSPOT WOODEN HEART DECORATION,1887.9799999999998,2078,246,34.0,40.0,2.0,0.018885741265344664
15058B,PINK POLKADOT GARDEN PARASOL,1885.27,228,97,37.35,5.0,2.0,0.02145922746781116
20982,12 PENCILS TALL TUBE SKULLS,1884.9199999999998,2156,256,3.4,4.0,3.0,0.001851851851851852
22027,TEA PARTY BIRTHDAY CARD,1883.79,4392,362,61.919999999999995,168.0,3.0,0.03684210526315789
22534,MAGIC DRAWING SLATE SPACEBOY,1871.12,4496,261,0.84,2.0,1.0,0.00044464206313917296
22198,LARGE POPCORN HOLDER,1870.9099999999999,1025,86,69.35,43.0,15.0,0.040262172284644196
23090,VINTAGE GLASS T-LIGHT HOLDER,1870.86,2238,149,7.47,9.0,1.0,0.004005340453938585
22858,EASTER TIN KEEPSAKE,1865.7299999999998,1129,136,16.5,10.0,3.0,0.00877963125548727
70006,LOVE HEART POCKET WARMER,1865.6299999999999,2703,120,0.0,0.0,0.0,0.0
21988,PACK OF 6 SKULL PAPER PLATES,1862.75,2321,193,0.0,0.0,0.0,0.0
21870,I CAN ONLY PLEASE ONE PERSON MUG,1861.46,1415,163,32.5,26.0,3.0,0.018043025676613464
22220,CAKE STAND LOVEBIRD 2 TIER WHITE,1859.2,232,86,201.5,22.0,9.0,0.08661417322834646
22428,ENAMEL FIRE BUCKET CREAM,1854.76,246,114,20.85,3.0,2.0,0.012048192771084338
72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,1849.82,394,107,38.25,9.0,5.0,0.022332506203473945
22944,CHRISTMAS METAL POSTCARD WITH BELLS,1843.64,3375,111,5.93,13.0,2.0,0.0038370720188902006
21557,SET OF 6 FUNKY BEAKERS,1843.6100000000001,551,162,0.0,0.0,0.0,0.0
23378,PACK OF 12 50'S CHRISTMAS TISSUES,1842.42,4003,176,0.0,0.0,0.0,0.0
22712,CARD DOLLY GIRL,1842.36,4483,312,10.5,25.0,3.0,0.005545696539485359
21034,REX CASH+CARRY JUMBO SHOPPER,1842.05,1939,871,19.95,21.0,3.0,0.010714285714285714
21873,IF YOU CAN'T STAND THE HEAT MUG,1838.05,1621,116,100.07000000000001,91.0,4.0,0.053154205607476634
22651,GENTLEMAN SHIRT REPAIR KIT,1837.4699999999998,2166,170,0.0,0.0,0.0,0.0
21713,CITRONELLA CANDLE FLOWERPOT,1836.64,795,157,32.35,16.0,5.0,0.01972872996300863
21564,PINK  HEART SHAPE LOVE BUCKET,1831.6200000000001,1042,123,8.05,3.0,3.0,0.0028708133971291866
22452,MEASURING TAPE BABUSHKA PINK,1831.1100000000001,746,144,2.95,1.0,1.0,0.0013386880856760374
72807B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,1830.71,397,110,12.75,3.0,1.0,0.0075
23109,LED TEA LIGHTS,1829.65,635,65,239.04000000000002,96.0,1.0,0.13132694938440492
15044D,RED PAPER PARASOL,1822.71,645,84,5.5,2.0,2.0,0.0030911901081916537
22223,CAKE PLATE LOVEBIRD PINK,1821.6100000000001,441,78,0.0,0.0,0.0,0.0
23160,REGENCY TEA SPOON,1809.48,1462,76,7.5,6.0,2.0,0.004087193460490463
22200,FRYING PAN PINK POLKADOT,1809.48,398,140,15.0,4.0,1.0,0.009950248756218905
21114,LAVENDER SCENTED FABRIC HEART,1809.33,1366,138,12.5,10.0,1.0,0.007267441860465116
15060B,FAIRY CAKE DESIGN UMBRELLA,1807.55,451,131,3.75,1.0,1.0,0.0022123893805309734
22536,MAGIC DRAWING SLATE PURDEY,1805.21,4755,156,47.81999999999999,131.0,2.0,0.026811297584936552
85034C,3 ROSE MORRIS BOXED CANDLES,1805.0,1133,158,73.0,20.0,5.0,0.017346053772766695
21832,CHOCOLATE CALCULATOR,1799.9999999999998,960,198,41.25,25.0,1.0,0.025380710659898477
21245,GREEN POLKADOT PLATE,1792.27,1078,128,0.0,0.0,0.0,0.0
23317,BLUE REFECTORY CLOCK,1787.4099999999999,174,82,0.0,0.0,0.0,0.0
21055,TOOL BOX SOFT TOY,1782.54,180,105,53.699999999999996,6.0,1.0,0.03225806451612903
22832,BROCANTE SHELF WITH HOOKS,1781.82,162,76,75.25,7.0,5.0,0.04142011834319527
23148,MINIATURE ANTIQUE ROSE HOOK IVORY,1779.6599999999999,2096,243,10.79,13.0,7.0,0.006164058795637743
85035C,ROSE 3 WICK MORRIS BOX CANDLE,1779.41,1152,130,0.0,0.0,0.0,0.0
22710,WRAP I LOVE LONDON,1774.42,4501,104,21.0,50.0,2.0,0.010986596352450011
22562,MONSTERS STENCIL CRAFT,1773.3700000000001,1421,211,0.0,0.0,0.0,0.0
21439,BASKET OF TOADSTOOLS,1767.15,1430,130,432.48,408.0,1.0,0.2219804134929271
22119,PEACE WOODEN BLOCK LETTERS,1766.57,351,106,6.95,1.0,1.0,0.002840909090909091
21056,DOCTOR'S BAG SOFT TOY,1765.3999999999999,184,72,17.9,2.0,2.0,0.010752688172043012
22314,OFFICE MUG WARMER CHOC+BLUE,1762.0700000000002,571,133,5.9,2.0,1.0,0.0034904013961605585
23096,PETIT TRAY CHIC,1759.7899999999997,1047,146,0.0,0.0,0.0,0.0
22852,DOG BOWL VINTAGE CREAM,1757.8799999999999,390,125,21.25,5.0,2.0,0.012658227848101266
21584,RETROSPOT SMALL TUBE MATCHES,1754.8999999999999,1066,146,1.65,1.0,1.0,0.0009372071227741331
23359,SET OF 12 T-LIGHTS VINTAGE DOILY,1753.36,932,73,0.0,0.0,0.0,0.0
23372,SET 36 COLOUR PENCILS DOLLY GIRL,1752.79,1391,147,20.0,16.0,1.0,0.011371712864250177
23399,HOME SWEET HOME HANGING HEART,1752.35,1922,225,0.0,0.0,0.0,0.0
